DATE,CUST_ID,DEVICE,P/C,製令編碼,vendor,Dut,PROCESS_ID,送修時間,STATUS,NEW針長,NOW針長,已用針長,送修時已使用TD,累積TD,總使用TD,PM TD,MTBF達成率,MTBF判定,送修原因,送修備註,維修成功率
2022/11/22,1,HX8016,TB1CAS15,A1900505-R1,0,1,1,2022-11-23 01:22:41,內修(舊),10,6,4,3,2298777,2492311,500000,38.7,FAIL,"低溫測試,OPEN",PA1161D-06A-LT_11U_CP2_Bin35 open,PASS
2022/11/22,1,HX83112-F-PC1(HSIF),JB1E9S16,N5010-20020032-00,1,1,1,2022-11-23 05:49:16,定期PM,12,7,4,9,3145480,3596953,500000,90.3,PASS,定期PM,HX83112-F-PC1(HSIF)_IQA_PM,PASS
2022/11/22,1,HX8290A,JB1TAS18,A2101162,0,1,4,2022-11-22 13:57:06,內修(舊),12,6,5,0,2214593,2240184,500000,5.1,FAIL,"針位不良,低溫測試",PA5208KF-LT_CP4_針位不佳，Y Range:1um,PASS
2022/11/22,5,R63318,TB2I4S5C,A2101098-R2,0,2,7,2022-11-23 02:37:15,內修(舊),12,6,6,2,3488281,3608872,500000,24.1,FAIL,Function,R63318-A1F-BZ-CP_CP3_DUT2 BIN16,PASS
2022/11/23,3,F102A3,JB4C5S03,A2100259,0,4,7,2022-11-23 18:40:02,定期PM,12,11,2,3,455814,655196,500000,39.9,FAIL,定期PM,調卡前PM,PASS
2022/11/23,2,SW83316,VB4B6S06,UOA3C04-2206707,2,4,2,2022-11-23 09:37:59,定期PM,11,10,2,10,0,541253,500000,108.3,PASS,定期PM,SW83316B_CP2_PM,PASS
2022/11/23,1,HX5287B,JB1GKS12,A2101582,0,1,9,2022-11-24 01:02:38,定期PM,12,9,2,9,1243924,1697451,500000,90.7,PASS,"高溫測試,定期PM",PA6543B_CP1_PM,PASS
2022/11/23,0,NA01644-AT_NDCAPA,JB1EBS16,A2001360-R1,0,1,19,2022-11-24 01:16:58,定期PM,11,8,4,3,2418130,2606061,200000,94.0,PASS,定期PM,NA01644-AT_NDCAPA_IQA_PM,PASS
2022/11/23,2,SW80004,TC2QTS34,UOS0C02-2205700-R1,2,2,0,2022-11-23 23:15:02,定期PM,12,7,4,9,3339796,3795300,500000,91.1,PASS,定期PM,PM,PASS
2022/11/23,1,HX82102A-LT,VB1A8S08,N5010-22070090-00,1,1,4,2022-11-23 19:52:26,內修(舊),12,10,2,1,281006,374563,500000,18.7,FAIL,共面不佳,共面不佳,PASS
2022/11/23,1,HX8290A,JB1TAS24,A2200272,0,1,4,2022-11-23 22:04:38,內修(舊),12,9,3,0,1132862,1144744,500000,2.4,FAIL,OPEN,PA5208KF-LT_CP3_BIN2 Open,FAIL
2022/11/23,1,HX5281-B,JB1Q4S17,A2100673-R1,0,1,4,2022-11-23 22:16:34,內修(舊),12,4,7,0,2016527,2036710,500000,4.0,FAIL,Function,PA6542D_CP3_Bin27,PASS
2022/11/23,1,HX5281-B,JB1Q4S22,A2200779-R1,0,1,4,2022-11-24 01:34:18,內修(舊),12,10,2,1,586430,662865,500000,15.3,FAIL,Function,PA6542C_CP4_Bin45,PASS
2022/11/23,0,NA01691_NDCAPB,JB2KLS19,A2101955-R2,0,2,1,2022-11-24 01:52:50,定期PM,12,7,5,2,2998063,3117777,100000,119.7,PASS,定期PM,NA01691_NDCAPB_IQA_PM,PASS
2022/11/23,2,SW80004,TC2QTS36,UOS0C02-2206700-R2,2,2,0,2022-11-23 13:03:32,定期PM,11,8,3,9,3495309,3959376,500000,92.8,PASS,定期PM,PM,PASS
2022/11/24,2,SW43414,JB664S17,UOA3C06-2107727,2,6,0,2022-11-24 08:36:42,定期PM,11,10,1,10,499044,1004112,500000,101.0,PASS,"常溫測試,定期PM",SW43414A_CP1_PM,PASS
2022/11/24,2,SW43414,JB164S13,UOA3C01-2107721,2,1,3,2022-11-24 12:46:12,內修(舊),12,7,5,6,3460478,3762559,500000,60.4,FAIL,"高溫測試,OPEN",SW43414_CP3_Bin2 Open,PASS
2022/11/24,1,HX8272-A,JB1J8S13,A2200076-R1,0,1,3,2022-11-24 13:27:44,外修(舊),12,8,4,0,1036152,1036375,500000,0.0,FAIL,Function,PA5260I-LTB_CP4_BIN44 Function Fail,FAIL
2022/11/24,6,VTOS6205-2DUT-E03,VB2CHC06,MPI2100636,0,2,1,2022-11-24 16:43:16,定期PM,11,5,6,1,577164,649411,80000,90.3,PASS,"常溫測試,定期PM",VA2009C1-C_CP2_PM,PASS
2022/11/24,3,F100A1(4),VB428S04,A2101375,0,4,7,2022-11-24 14:42:57,定期PM,11,8,3,6,1665989,1981017,500000,63.0,FAIL,定期PM,IQA_PM,PASS
2022/11/24,2,SW43414,JB664S03,UOA3C06-2101624,2,6,0,2022-11-24 13:38:31,外修(舊),11,9,2,0,843612,844280,500000,0.1,FAIL,Function,SW43414A_CP1_DUT2-BIN25 Function Fail,FAIL
2022/11/24,1,HX8298-A(CP1),TB1R7S31,A2101187-R2,0,1,1,2022-11-24 16:11:23,內修(舊),12,6,6,4,2989558,3200828,500000,42.3,FAIL,OPEN,PA5137F-LT1_CP1_Bin44,PASS
2022/11/24,1,HX5318-A(1D),VB1CAS03,N5010-22020107-00,1,1,2,2022-11-24 16:16:24,內修(舊),12,8,4,3,1135453,1321123,500000,37.1,FAIL,"共面不佳,高溫測試",PA6628B2_CP2_共面不佳,PASS
2022/11/24,0,NA02132A_NDCHPA,VB151S03,A2100273,0,1,2,2022-11-25 02:33:29,內修(舊),12,6,6,1,1727402,1796621,200000,34.6,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/24,3,F100A1(4),VB428S06,A2101414,0,4,7,2022-11-24 18:16:19,內修(舊),11,9,2,3,1516420,1687763,500000,34.3,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/24,1,HX8290A,JB1TAS24,A2200272,0,1,4,2022-11-25 04:59:57,外修(舊),12,9,3,0,1144744,1147743,500000,0.6,FAIL,OPEN,PA5208KF-LT_CP3_BIN2 Open,FAIL
2022/11/24,0,NA02080A_COP_N4CAPA,JB131S15,A2101907,0,1,4,2022-11-24 10:09:16,內修(舊),12,8,4,1,1354351,1446553,200000,46.1,FAIL,針位不良,NA02080A_COP_N4CAPA _CP3+4_針位不佳,PASS
2022/11/24,1,HX83112-F-PC1(HSIF),JB1E9S21,N5110-20060003-00,1,1,1,2022-11-24 12:25:02,定期PM,12,7,4,9,2904437,3362207,500000,91.6,PASS,定期PM,IQA_PM,PASS
2022/11/24,1,HX8033-M,JB2JYS21,A2201279-R2,0,2,2,2022-11-24 14:00:41,定期PM,12,11,1,9,0,484112,500000,96.8,PASS,定期PM,PA1690_CP2_PM,PASS
2022/11/24,1,HX5318-A(1D),VB1CAS06,N5010-22060137-00,1,1,2,2022-11-25 01:27:13,內修(舊),12,9,3,4,444289,679556,500000,47.1,FAIL,共面不佳,PA6628B2_CP2_共面不佳,PASS
2022/11/24,1,HX83192-A-PC-SOURCE,JB1E2S16,N5110-21110135-00,1,1,8,2022-11-25 05:52:06,內修(舊),12,9,3,3,1384555,1554859,500000,34.1,FAIL,"低溫測試,Short",PA5478B_12U-LT_CP6_Bin103 固定pin short,PASS
2022/11/24,1,HX8272-A,JB1J8S11,A2101972,0,1,3,2022-11-24 11:10:36,定期PM,12,8,4,9,1468964,1944080,500000,95.0,PASS,定期PM,PM,PASS
2022/11/24,2,SW43414,JB164S21,UOA3C01-2108706,2,1,3,2022-11-24 08:49:36,定期PM,12,7,5,11,2764412,3325164,500000,112.2,PASS,定期PM,PM,PASS
2022/11/25,1,HX5281-B,JB1Q4S21,A2200597-R1,0,1,4,2022-11-25 18:22:09,內修(舊),11,10,1,0,436837,449220,500000,2.5,FAIL,Function,PA6542D_CP3_BIN17,FAIL
2022/11/25,0,NA01690-AT_NDC1PA,JB1P3S19,A2200984,0,1,5,2022-11-25 18:24:33,內修(舊),12,11,1,1,487945,574477,100000,86.5,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/25,1,HX83192-A-PC-SOURCE,JB1E2S17,N5010-21110294-00,1,1,8,2022-11-25 09:17:40,定期PM,12,9,2,9,1110998,1575835,500000,93.0,PASS,定期PM,PM,PASS
2022/11/25,6,VTOS8200_E03,VB152C01,N5010-20120217-00,1,1,0,2022-11-25 21:50:39,外修(舊),11,9,2,0,288212,288296,80000,0.1,FAIL,Short,VA2007E-C_CP2_BIN3 SHORT,FAIL
2022/11/25,6,VTOS8200_E03,VB152C02,CB2012004WSH,7,1,0,2022-11-25 15:49:49,外修(舊),12,8,3,0,163284,179883,80000,20.8,FAIL,針位不良,VA2007E-C_CP2_針位不佳,PASS
2022/11/25,3,F108A1(8),VB8C5S04,A2200385,0,8,7,2022-11-25 14:00:43,外修(舊),12,11,1,1,454730,527102,500000,14.5,FAIL,Function,"RF108A4.C3(CP4)_CP3_林彥廷指示請協助送MPI外修，確認bin47相關channel及電子零件並進行相關PM
",PASS
2022/11/25,1,HX82102A-LT,VB1A8S05,A2200596,0,1,9,2022-11-25 13:57:48,內修(舊),12,8,4,0,997837,1020136,500000,4.5,FAIL,Function,PA5280C_14U-LTB_CP3_Bin26 Function,PASS
2022/11/25,1,HX5287B,JB1GKS10,A2101186,0,1,9,2022-11-25 09:43:38,內修(舊),12,7,5,4,2609197,2833917,500000,44.9,FAIL,OPEN,PA6543B_CP4_Bin32固定pin open,PASS
2022/11/25,6,VTOS8200_E03,VB152C01,N5010-20120217-00,1,1,0,2022-11-25 15:42:21,內修(舊),11,9,2,1,216361,288212,80000,89.8,FAIL,Short,VA2007E-C_CP2_BIN3 SHORT,PASS
2022/11/25,3,F100A1(4),VB428S02,A2101373,0,4,7,2022-11-26 04:14:00,內修(舊),12,9,3,0,1865515,1894357,500000,5.8,FAIL,"針位不良,Function",RF100B3.C3_CP3_DUT3 BIN47、針位不佳,PASS
2022/11/25,0,NB01657_NDCAPB,JB2PSS17,A2101056-R1,0,2,2,2022-11-25 07:52:38,定期PM,12,9,3,3,1724427,1909131,200000,92.4,PASS,定期PM,IQA_PM,PASS
2022/11/25,2,SW80004,TC2QTS43,UOS0C02-2206717-R1,2,2,0,2022-11-25 13:13:47,內修(舊),11,9,2,9,2122876,2609351,500000,97.3,PASS,"定期PM,燒熔針","IQA_CP1_PM. 熔針5PIN
DUT1:PAD675 PIN NAME:VGH_L
DUT1:PAD675 PIN NAME:VGH_L 
DUT2:PAD675 PIN NAME:VGH_L	 
DUT2:PAD675 PIN NAME:VGH_L	
DUT2:PAD678 PIN NAME:VGL_L",PASS
2022/11/26,2,SW80004,TC2QTS39,UOS0C02-2206710-R2,2,2,0,2022-11-26 09:43:08,定期PM,11,8,3,9,2209227,2671240,500000,92.4,PASS,定期PM,IQA_PM,PASS
2022/11/26,1,HX83192-A-PC-SOURCE,JB1E2S20,N5110-21110297-00,1,1,8,2022-11-26 10:06:13,內修(舊),12,8,4,0,1435419,1461965,500000,5.3,FAIL,針位不良,IQA_針位不佳,PASS
2022/11/26,1,HX8290A,JB1TAS20,N5110-21080084-00,1,1,4,2022-11-27 01:18:33,內修(舊),12,5,7,1,2442923,2512083,500000,13.8,FAIL,OPEN,PA5208KF-LTCP3_OPEN,PASS
2022/11/26,3,F100A1,JB130S23,A2200893-R1,0,1,1,2022-11-26 19:11:29,內修(舊),12,9,3,5,1458056,1743066,500000,57.0,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/26,0,NA01691_NDCAPB,JB2KLS17,N5010-21110290-R1,1,2,1,2022-11-27 05:01:01,內修(舊),11,5,7,1,2413836,2487457,100000,73.6,FAIL,Function,NA01691G(COG48EA)-A-AT-C_CP2_bin46、bin48,PASS
2022/11/26,0,NC01690_NDCHPD,JB6H1S05,A2001502,0,6,0,2022-11-26 22:23:51,定期PM,12,8,3,1,1038125,1136200,100000,98.1,PASS,定期PM,NC01690_NDCHPD_CP1_定期PM,PASS
2022/11/26,1,HX8033-M(12),VBCCGS03,A2200275,0,5,0,2022-11-26 15:14:43,內修(舊),12,9,3,2,462233,565924,200000,51.9,FAIL,針位不良,PA1690L-68D-CB_CP1_針位不佳,PASS
2022/11/26,1,HX8033-M(12),VBCCGS05,A2200277,0,5,0,2022-11-26 15:24:48,內修(舊),12,10,1,1,300205,376798,200000,38.3,FAIL,針位不良,PA1690L-68D-CB_CP1_針位不佳,PASS
2022/11/26,1,HX83112-F-PC2(HSIF),JB1E8S05,N5010-20050019-00,1,1,3,2022-11-26 15:34:48,定期PM,11,9,2,9,554383,1015992,500000,92.3,PASS,定期PM,IQA_PM,PASS
2022/11/26,3,F100A1(4),VB428S02,A2101373,0,4,7,2022-11-26 15:54:54,內修(舊),12,9,3,0,1894671,1897022,500000,0.5,FAIL,OPEN,RF100B3.C3_CP3_DUT3 OS不穩,FAIL
2022/11/26,0,NA01785A_NDCAPA,JB154S07,N5010-22040187-R1,1,1,1,2022-11-26 18:03:34,定期PM,11,9,2,2,1007531,1124391,100000,116.9,PASS,定期PM,PM,PASS
2022/11/26,1,HX8290A,JB1TAS27,A2200824,0,1,4,2022-11-27 05:25:59,內修(舊),12,11,1,3,212534,388537,500000,35.2,FAIL,OPEN,PA5208KF-LT_CP4_o/s,PASS
2022/11/27,3,F108A1,VB1AAS06,A2200457,0,1,1,2022-11-27 15:12:25,內修(舊),12,9,3,8,1642625,2045902,500000,80.7,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/27,0,NA01690-AT_NDC1PA,JB1P3S12,A2101372-R1,0,1,5,2022-11-27 12:07:30,定期PM,12,7,4,2,2392550,2508353,100000,115.8,PASS,定期PM,PM,PASS
2022/11/27,0,NA01690-AT_NDC1PA,JB1P3S17,A2200850-R1,0,1,5,2022-11-27 12:29:37,定期PM,12,12,0,2,425112,537629,100000,112.5,PASS,定期PM,NC01690J(COG48AA)-A-AT-N5-C_CP3_pm,PASS
2022/11/27,0,NA01690-AT_NDC1PA,JB1P3S15,A2200427-R1,0,1,5,2022-11-28 01:47:23,定期PM,12,10,2,1,964424,1057548,100000,93.1,PASS,定期PM,NA01690-AT_NDC1PA_CP2_定期PM,PASS
2022/11/27,3,F108A1,VB1AAS02,A2101984,0,1,1,2022-11-27 07:49:33,定期PM,12,8,4,9,2339784,2791814,500000,90.4,PASS,定期PM,IQA_PM,PASS
2022/11/27,1,HX8033-M,JB2JYS20,A2201045-R2,0,2,2,2022-11-27 10:22:58,定期PM,12,4,8,10,3821517,4323178,500000,100.3,PASS,定期PM,PA1690L-68D-CB_CP2_PM,PASS
2022/11/27,3,F100A1,JB130S20,A2101217,0,1,1,2022-11-27 14:25:19,定期PM,12,4,8,9,2549497,3003468,500000,90.8,PASS,定期PM,IQA_PM,PASS
2022/11/27,6,VTOS6205-2DUT-E03,VB2CHC01,MPI2100846,0,2,1,2022-11-27 08:50:40,內修(舊),11,5,6,1,516837,580432,80000,79.5,FAIL,針位不良,VA2009C1-C_CP2_針位不佳,PASS
2022/11/27,0,NA01690-AT_NDC1PA,JB1P3S19,A2200984,0,1,5,2022-11-27 16:32:10,內修(舊),12,11,1,0,574477,577211,100000,2.7,FAIL,Short,NC01690G(COG48AA)-A-AT-N-C_CP2_Bin23 short,FAIL
2022/11/27,4,FUE021,JB1W8S09,A2001851,0,1,5,2022-11-27 14:07:39,內修(舊),12,7,5,5,3098293,3368898,500000,54.1,FAIL,"針位不良,高溫測試",FUE021F-T2V_CP3_針位不佳,PASS
2022/11/28,1,HX8290A(4),VB405S09,A2200823,0,4,1,2022-11-28 18:32:15,定期PM,11,10,2,9,578498,1072575,500000,98.8,PASS,定期PM,IQA_PM,PASS
2022/11/28,1,HX83102-E(CP2)-TYPE3-HSIF,JB181S09,A2101709,0,1,2,2022-11-28 18:32:29,外修(舊),12,9,2,1,968076,1050238,500000,16.4,FAIL,定期PM,11/28曾修賢MAIL:客戶通知轉售至Himax，PM,PASS
2022/11/28,0,NA02080A_COP_N4CAPA,JB131S10,A2001297,0,1,4,2022-11-28 14:09:30,內修(舊),12,6,6,1,4054190,4110166,200000,28.0,FAIL,共面不佳,IQA_CP3_共面不佳,PASS
2022/11/28,1,HX8290A,JB1TAS25,N5110-22030045-R1,1,1,4,2022-11-29 04:41:34,內修(舊),12,7,5,2,647157,793552,500000,29.3,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/28,2,SW83316,VB1B6S03,UOA3C01-2203706,2,1,3,2022-11-28 09:31:33,定期PM,11,5,7,9,2266060,2720124,500000,90.8,PASS,定期PM,IQA_PM,PASS
2022/11/28,0,NA01691_NDCAPB,JB2KLS17,N5010-21110290-R1,1,2,1,2022-11-28 14:26:51,外修(舊),11,5,7,0,2487457,2487553,100000,0.1,FAIL,Function,NA01691E(COG46EA)-A-AT-C_CP2_Dut2 Bin46,FAIL
2022/11/28,0,NA01691_NDCAPB,JB2KLS20,A2200033-R2,0,2,1,2022-11-29 01:59:51,定期PM,12,8,4,2,2110738,2225700,100000,115.0,PASS,定期PM,IQA_PM,PASS
2022/11/28,1,HX83112-F-PC1(HSIF),JB1E9S13,N5010-20020029-00,1,1,1,2022-11-28 22:55:20,定期PM,11,7,5,10,3426785,3960821,500000,106.8,PASS,定期PM,PA5489J-C4_CP4_PM,PASS
2022/11/28,1,HX8290A,JB1TAS14,A2101148,0,1,4,2022-11-29 02:43:05,內修(舊),12,8,4,3,1772957,1971137,500000,39.6,FAIL,共面不佳,HX8290A_IQA_共面不佳,PASS
2022/11/28,1,HX8290A,JB1TAS23,A2101802,0,1,4,2022-11-29 03:05:06,內修(舊),12,8,4,7,1206636,1585382,500000,75.8,FAIL,共面不佳,HX8290A_IQA_共面不佳,PASS
2022/11/28,1,HX5281-B,JB1Q4S25,A2201046,0,1,4,2022-11-28 17:38:33,內修(舊),12,11,1,8,11306,430094,500000,83.8,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/28,2,SW43414,JB164S24,UOA3C01-2109711,2,1,3,2022-11-28 17:08:57,定期PM,12,7,5,11,2313721,2876547,500000,112.6,PASS,定期PM,IQA_PM,PASS
2022/11/28,1,HX83192-A-PC-SOURCE,JB1E2S11,N5010-21070098-00,1,1,8,2022-11-28 12:59:50,內修(舊),12,5,7,2,2343455,2491283,500000,29.6,FAIL,共面不佳,IQA_CP3_共面不佳,PASS
2022/11/28,1,HX82102A-LT,VB1A8S12,N5010-22080085-00,1,1,4,2022-11-29 04:04:18,內修(舊),11,10,0,4,34329,278070,500000,48.8,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/28,1,HX83102-E,JB2K7S02,N5010-20010018-00,1,2,0,2022-11-29 04:08:13,內修(舊),12,7,5,8,2091091,2505387,500000,82.9,FAIL,共面不佳,HX83102-E_IQA_共面不佳,PASS
2022/11/28,1,HX83192-A-PC-SOURCE,JB1E2S08,N5010-21050284-00,1,1,8,2022-11-28 07:56:45,內修(舊),12,6,6,2,2587016,2717205,500000,26.0,FAIL,共面不佳,IQA_CP6_共面不佳,PASS
2022/11/28,0,NA01690-AT_NDC1PA,JB1P3S14,A2101902-R1,0,1,5,2022-11-28 08:21:26,定期PM,12,7,4,2,1713800,1824797,100000,111.0,PASS,定期PM,NC01690I(COG46BA)-A-AT-C_CP3_PM,PASS
2022/11/28,1,HX8290A,JB1TAS29,A2201001,0,1,4,2022-11-29 05:58:55,內修(舊),12,11,0,0,267527,278352,500000,2.2,FAIL,針位不良,PA5208KF-LT_CP4_針位不佳,FAIL
2022/11/28,1,HX8290A,JB1TAS30,A2201002,0,1,4,2022-11-29 06:12:39,內修(舊),12,10,1,4,31378,265270,500000,46.8,FAIL,"低溫測試,OPEN",PA5208KF-LT_CP4_O/S不穩,PASS
2022/11/28,1,HX82102A-LT,VB1A8S10,A2201104,0,1,4,2022-11-28 23:56:25,內修(舊),12,10,1,0,213453,242740,500000,5.9,FAIL,Function,PA5269F-LTB_CP3_Bin22,PASS
2022/11/28,3,F102A3,JB1C5S11,A2100710,0,1,2,2022-11-29 00:04:36,內修(舊),12,7,5,4,1950809,2152506,500000,40.3,FAIL,"針位不良,常溫測試",RF102B6.C0_JB1C5S11_針位不佳,PASS
2022/11/28,0,NA01690-AT_NDC1PA,JB1P3S08,A2001491,0,1,5,2022-11-28 08:55:18,定期PM,12,5,6,2,2615541,2724100,100000,108.6,PASS,定期PM,IQA_PM,PASS
2022/11/28,0,NA01690-AT_NDC1PA,JB1P3S05,A2001250,0,1,5,2022-11-28 09:26:14,定期PM,12,4,7,2,4430645,4542065,100000,111.4,PASS,定期PM,IQA_PM,PASS
2022/11/28,1,HX8272-A,JB1J8S15,A2200827-R1,0,1,3,2022-11-28 09:30:07,內修(舊),12,9,3,4,626097,864236,500000,47.6,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/28,1,HX5287B,JB1GKS09,A2100676,0,1,9,2022-11-28 13:10:13,內修(舊),12,6,6,3,2477869,2661734,500000,36.8,FAIL,OPEN,PA6543B_CP2_BIN30,PASS
2022/11/28,1,HX83192-A-PC-SOURCE,JB1E2S14,N5010-21110097-00,1,1,8,2022-11-28 14:32:15,內修(舊),12,6,6,6,2267450,2579085,500000,62.3,FAIL,"共面不佳,高溫測試",PA5478E_12UDY-LT_CP3_共面不佳,PASS
2022/11/28,2,SW43414,JB664S13,UOA3C06-2106708,2,6,0,2022-11-28 14:54:15,內修(舊),11,9,2,2,1004620,1151870,500000,29.5,FAIL,其他,IQA_零件脫落、線脫落,PASS
2022/11/28,1,HX8298-A(CP1),TB1R7S28,A2100969-R1,0,1,1,2022-11-28 15:27:39,內修(舊),12,4,8,2,3658854,3796692,500000,27.6,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/28,1,HX83192-A-PC-SOURCE,JB1E2S15,N5110-21110134-00,1,1,8,2022-11-28 18:43:26,內修(舊),12,8,4,8,1160872,1577560,500000,83.3,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/29,7,ILISRY3CA,JB1LWS16,A2100078-R2,0,1,2,2022-11-29 08:43:20,定期PM,12,8,4,7,2388426,2774309,400000,96.5,PASS,定期PM,ILISRY3FARB-2CP_CP1_PM,PASS
2022/11/29,0,NA01691_NDCAPB,JB2KLS19,A2101955-R2,0,2,1,2022-11-29 20:47:13,定期PM,12,7,5,2,3117777,3221330,100000,103.6,PASS,定期PM,PM,PASS
2022/11/29,1,HX82102A-LT,VB1A8S05,A2200596,0,1,9,2022-11-29 10:52:00,內修(舊),12,8,4,0,1020136,1037569,500000,3.5,FAIL,Function,PA5269G-LTB_CP3_Bin15,PASS
2022/11/29,0,NA01691_NDCAPB,JB2KLS18,A2101903-R2,0,2,1,2022-11-29 10:59:40,定期PM,12,8,4,1,2259911,2357568,100000,97.7,PASS,定期PM,NA01691G(COG48EA)-A-AT-C_CP2_PM,PASS
2022/11/29,1,HX83112-F-PC3(HSIF),JB2P1S12,N5010-21110361-00,1,2,0,2022-11-30 00:13:12,內修(舊),11,10,1,4,417701,631539,500000,42.8,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/29,0,NA01691_NDCAPB,JB2KLS22,A2201213-R2,0,2,1,2022-11-30 00:28:23,定期PM,12,12,0,2,0,105755,100000,105.8,PASS,定期PM,IQA_PM,PASS
2022/11/29,1,HX82102A-LT,VB1A8S10,A2201104,0,1,4,2022-11-29 15:01:27,外修(舊),12,10,1,0,242740,243557,500000,0.2,FAIL,Function,PA5269G-LTB_CP3_Bin22,FAIL
2022/11/29,1,HX83112-F-PC3(HSIF),JB2P1S09,N5110-21110247-00,1,2,0,2022-11-30 02:10:45,內修(舊),12,9,3,1,675635,761373,500000,17.2,FAIL,共面不佳,共面不佳,PASS
2022/11/29,0,NC01690_NDCHPD,JB6H1S07,A2200426,0,6,0,2022-11-30 01:14:43,內修(舊),11,9,2,1,231234,299988,100000,68.8,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/29,3,F108A1,VB1AAS04,A2200043,0,1,1,2022-11-30 03:17:52,定期PM,12,7,4,9,2924500,3401838,500000,95.5,PASS,"高溫測試,定期PM",F108A1_VB1AAS04_定期PM,PASS
2022/11/29,1,HX8290A,JB1TAS13,A2100953,0,1,4,2022-11-29 18:30:22,內修(舊),11,8,3,2,2301927,2421507,500000,23.9,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/29,1,HX83102-J(CP2),VB2DFS02,N5010-22010308-00,1,2,2,2022-11-29 18:43:19,內修(舊),12,10,2,4,445821,694754,500000,49.8,FAIL,"共面不佳,高溫測試",PA5465D_CP2_共面不佳,PASS
2022/11/29,1,HX8272-A,JB1J8S13,A2200076-R1,0,1,3,2022-11-30 02:56:40,外修(舊),12,8,4,0,1036375,1038278,500000,0.4,FAIL,"Function,高溫測試",PA5260I-LTB_CP3_Bin17,FAIL
2022/11/29,1,HX8033-M(12),VBCCGS02,A2200274,0,5,0,2022-11-30 01:32:49,內修(舊),12,10,1,1,296019,373497,200000,38.7,FAIL,"針位不良,高溫測試",PA1690L-68D-CB_CP1_針位不佳,PASS
2022/11/29,1,HX8272-A,JB1J8S12,A2101973,0,1,3,2022-11-29 17:51:26,內修(舊),12,7,5,2,1688104,1813640,500000,25.1,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/30,1,HX83121-A-TOUCH(CP3),VB139S04,N5010-21110373-00,1,1,3,2022-11-30 16:44:18,內修(舊),12,10,1,6,508277,846918,500000,67.7,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/30,1,HX82102A-LT,VB1A8S09,A2201064-R1,0,1,4,2022-11-30 07:54:32,內修(舊),12,11,1,5,134479,427320,500000,58.6,FAIL,共面不佳,PA5280C_14U-LTB_CP4_共面不佳,PASS
2022/11/30,1,HX82102A-LT,VB1A8S12,N5010-22080085-00,1,1,4,2022-11-30 08:53:02,外修(舊),11,10,1,0,278070,282242,500000,0.8,FAIL,Function,PA5269G-LTB_CP3_Bin20.21.22,FAIL
2022/11/30,5,R69005,TB2R6S09,A1701211,0,2,2,2022-11-30 21:24:12,內修(舊),11,4,6,8,2305011,2735545,500000,86.1,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/30,1,HX5287B,JB1GKS13,A2201276-R2,0,1,9,2022-11-30 22:30:20,內修(舊),12,12,0,0,0,29632,500000,5.9,FAIL,"Function,低溫測試",PA6543B_CP4_Bin40,PASS
2022/11/30,0,NA01690-AT_NDC1PA,JB1P3S09,A2001492,0,1,5,2022-11-30 23:04:38,定期PM,12,4,7,2,3486579,3603684,100000,117.1,PASS,"低溫測試,定期PM",NC01690F_CP3_PM,PASS
2022/11/30,3,A151A1(2),TS2A2S05,A2101606,0,2,2,2022-12-01 02:17:23,內修(舊),12,10,2,3,698094,896711,500000,39.7,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/30,0,NA01690-AT_NDC1PA,JB1P3S20,A2201094-R1,0,1,5,2022-11-30 08:38:28,定期PM,12,12,0,2,227693,329707,100000,102.0,PASS,定期PM,IQA_PM,PASS
2022/11/30,1,HX83112-F-PC2(HSIF),JB1E8S08,N5110-20050020-00,1,1,3,2022-11-30 12:44:15,內修(舊),11,8,4,3,1869999,2046862,500000,35.4,FAIL,共面不佳,IQA_共面不佳,PASS
2022/11/30,0,NA02080A_COP_N4CAPA,JB131S17,A2101979-R1,0,1,4,2022-11-30 13:27:52,內修(舊),12,8,4,2,1164365,1265545,200000,50.6,FAIL,針位不良,NB02080C(COG48AA)-E-X15-C_CP3_針位不佳,PASS
2022/11/30,1,HX83102-E(CP1)-HSIF,JB1J3S08,N5010-19110052-00,1,1,3,2022-12-01 01:04:22,內修(舊),12,5,7,7,4125272,4510807,500000,77.1,FAIL,共面不佳,HX83102-E(CP1)-HSIF_IQA_共面不佳,PASS
